blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,lat,lng,postal
786C,WOODLANDS DR 60,13,1996,Y,N,N,N,N,N,WL,147,0,0,0,75,72,0,0,0,0,0,0,0,1.4470300695077,103.799839531114,NIL
786D,WOODLANDS DR 60,13,1996,Y,N,N,N,N,N,WL,144,0,0,0,72,72,0,0,0,0,0,0,0,1.4470300695077,103.799839531114,NIL
786E,WOODLANDS DR 60,13,1996,Y,N,N,N,N,N,WL,132,0,0,0,132,0,0,0,0,0,0,0,0,1.4470300695077,103.799839531114,NIL
786F,WOODLANDS DR 60,13,1996,Y,N,N,N,N,N,WL,60,0,0,0,12,48,0,0,0,0,0,0,0,1.4470300695077,103.799839531114,NIL
787,CHOA CHU KANG NTH 6,16,1995,Y,N,N,Y,N,N,CCK,79,0,0,0,40,39,0,0,0,0,0,0,0,1.39634622117813,103.747566291981,NIL
787,YISHUN RING RD,13,1987,Y,N,N,N,N,N,YS,96,0,0,0,39,57,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
787A,CHOA CHU KANG DR,5,1995,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39415827544576,103.746328017117,NIL
787A,WOODLANDS CRES,5,1996,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44683942412602,103.802333010722,NIL
787B,CHOA CHU KANG DR,1,1995,N,Y,N,N,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39415827544576,103.746328017117,NIL
787B,WOODLANDS CRES,13,1996,Y,N,N,Y,N,N,WL,108,0,0,0,60,48,0,0,0,0,0,0,0,1.44683942412602,103.802333010722,NIL
787C,WOODLANDS CRES,13,1996,Y,N,N,N,N,N,WL,147,0,0,0,75,72,0,0,0,0,0,0,0,1.44683942412602,103.802333010722,NIL
787D,WOODLANDS CRES,13,1996,Y,N,N,N,N,N,WL,147,0,0,0,75,72,0,0,0,0,0,0,0,1.44683942412602,103.802333010722,NIL
787E,WOODLANDS CRES,13,1996,Y,N,N,N,N,N,WL,108,0,0,0,60,48,0,0,0,0,0,0,0,1.44683942412602,103.802333010722,NIL
788,CHOA CHU KANG NTH 6,17,1995,Y,N,N,Y,N,N,CCK,88,0,0,0,44,44,0,0,0,0,0,0,0,1.39634622117813,103.747566291981,NIL
788,WOODLANDS AVE 6,13,1996,Y,N,N,Y,N,N,WL,72,0,0,0,0,0,72,0,0,0,0,0,0,1.43947531142587,103.802735390822,NIL
788,YISHUN AVE 2,13,1987,Y,N,N,N,N,N,YS,96,0,0,0,39,57,0,0,0,0,0,0,0,1.42571397983231,103.835139618109,NIL
788A,WOODLANDS CRES,5,1997,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44683942412602,103.802333010722,NIL
788B,WOODLANDS CRES,13,1997,Y,N,N,N,N,N,WL,72,0,0,0,0,0,72,0,0,0,0,0,0,1.44683942412602,103.802333010722,NIL
788C,WOODLANDS CRES,13,1997,Y,N,N,N,N,N,WL,84,0,0,0,0,0,84,0,0,0,0,0,0,1.44683942412602,103.802333010722,NIL
788D,WOODLANDS CRES,13,1997,Y,N,N,N,N,N,WL,72,0,0,0,0,0,72,0,0,0,0,0,0,1.44683942412602,103.802333010722,NIL
788E,WOODLANDS CRES,13,1997,Y,N,N,N,N,N,WL,66,0,0,0,0,0,66,0,0,0,0,0,0,1.44683942412602,103.802333010722,NIL
789,CHOA CHU KANG NTH 6,17,1995,Y,N,N,Y,N,N,CCK,86,0,0,0,42,44,0,0,0,0,0,0,0,1.39634622117813,103.747566291981,NIL
789,WOODLANDS AVE 6,13,1996,Y,N,N,Y,N,N,WL,72,0,0,0,0,0,72,0,0,0,0,0,0,1.44333483396307,103.802378401908,730789
789,YISHUN AVE 2,4,1986,Y,N,N,N,N,N,YS,24,0,0,24,0,0,0,0,0,0,0,0,0,1.42571397983231,103.835139618109,NIL
79,BEDOK NTH RD,14,1977,Y,Y,N,Y,N,N,BD,130,0,0,0,130,0,0,0,0,0,0,0,0,1.33060762647616,103.930375074275,NIL
79,CHAY YAN ST,5,1937,Y,N,N,N,N,N,BM,41,0,14,15,12,0,0,0,0,0,0,0,0,1.28249458743209,103.831004807306,NIL
79,CIRCUIT RD,1,2010,N,N,Y,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32550687436813,103.88491977038,371079
79,DAWSON RD,39,2019,Y,N,N,N,N,N,QT,143,0,0,68,38,37,0,0,0,0,0,0,0,1.29455078613826,103.810577720391,NIL
79,INDUS RD,14,1971,Y,N,N,Y,N,N,BM,520,0,0,0,0,0,0,0,0,520,0,0,0,1.29107462632332,103.828690179257,161079
79,MARINE DR,25,1976,Y,N,N,N,N,N,MP,96,0,0,0,0,96,0,0,0,0,0,0,0,1.30445743674353,103.909602924396,440067
79,REDHILL LANE,1,2005,N,N,Y,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28816432367238,103.81841009034,NIL
79,TELOK BLANGAH DR,1,2005,N,N,Y,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27278271696985,103.808962654042,NIL
79A,CIRCUIT RD,1,1971,N,Y,Y,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32606517030891,103.888432857776,NIL
79A,TOA PAYOH CTRL,40,2008,Y,Y,N,Y,N,N,TP,308,0,0,0,269,39,0,0,0,0,0,0,0,1.33335596212429,103.848865687447,310183
79B,TOA PAYOH CTRL,40,2007,Y,N,N,Y,N,N,TP,191,0,0,0,191,0,0,0,0,0,0,0,0,1.33335596212429,103.848865687447,310183
79C,TOA PAYOH CTRL,40,2007,Y,N,N,N,N,N,TP,160,0,0,0,82,78,0,0,0,0,0,0,0,1.33335596212429,103.848865687447,310183
79D,TOA PAYOH CTRL,40,2007,Y,Y,N,N,N,N,TP,191,0,0,0,191,0,0,0,0,0,0,0,0,1.33335596212429,103.848865687447,310183
79E,TOA PAYOH CTRL,40,2007,Y,Y,N,N,N,N,TP,308,0,0,0,308,0,0,0,0,0,0,0,0,1.33335596212429,103.848865687447,310183
790,CHOA CHU KANG NTH 6,18,1995,Y,Y,N,N,N,N,CCK,118,0,0,0,68,50,0,0,0,0,0,0,0,1.39634622117813,103.747566291981,NIL
790,WOODLANDS AVE 6,13,1996,Y,N,N,N,N,N,WL,98,0,0,0,50,48,0,0,0,0,0,0,0,1.43947531142587,103.802735390822,NIL
790,YISHUN AVE 2,13,1986,Y,N,N,N,N,N,YS,96,0,0,0,54,42,0,0,0,0,0,0,0,1.42571397983231,103.835139618109,NIL
791,CHOA CHU KANG NTH 6,18,1995,Y,N,N,N,N,N,CCK,84,0,0,0,34,50,0,0,0,0,0,0,0,1.39634622117813,103.747566291981,NIL
791,WOODLANDS AVE 6,13,1996,Y,Y,N,N,N,N,WL,84,0,0,0,60,24,0,0,0,0,0,0,0,1.43947531142587,103.802735390822,NIL
791,YISHUN AVE 2,13,1986,Y,N,N,N,N,N,YS,60,0,0,0,0,0,60,0,0,0,0,0,0,1.42571397983231,103.835139618109,NIL
792,CHOA CHU KANG NTH 6,17,1995,Y,N,N,Y,N,N,CCK,88,0,0,0,44,44,0,0,0,0,0,0,0,1.39634622117813,103.747566291981,NIL
792,WOODLANDS AVE 6,13,1996,Y,N,N,N,N,N,WL,96,0,0,0,48,48,0,0,0,0,0,0,0,1.43947531142587,103.802735390822,NIL
792,YISHUN RING RD,11,1986,Y,N,N,N,N,N,YS,50,0,0,0,0,0,50,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
792A,CHOA CHU KANG NTH 6,5,1995,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39634622117813,103.747566291981,NIL
792A,WOODLANDS AVE 6,5,1996,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43947531142587,103.802735390822,NIL
792B,CHOA CHU KANG NTH 6,1,1995,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39634622117813,103.747566291981,NIL
793,WOODLANDS AVE 6,13,1996,Y,N,N,Y,N,N,WL,96,0,0,0,48,48,0,0,0,0,0,0,0,1.43947531142587,103.802735390822,NIL
793,YISHUN RING RD,4,1986,Y,N,N,N,N,N,YS,16,0,0,0,0,8,8,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
794,WOODLANDS DR 72,13,1996,Y,N,N,N,N,N,WL,96,0,0,0,48,48,0,0,0,0,0,0,0,1.44349032128834,103.804379788846,NIL
794,YISHUN RING RD,13,1986,Y,N,N,Y,N,N,YS,96,0,0,0,54,42,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
795,WOODLANDS DR 72,13,1996,Y,Y,N,Y,N,N,WL,96,0,0,0,48,48,0,0,0,0,0,0,0,1.44349032128834,103.804379788846,NIL
795,YISHUN RING RD,13,1986,Y,N,N,Y,N,N,YS,96,0,0,0,30,66,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
795A,YISHUN RING RD,4,1986,Y,Y,N,N,N,N,YS,6,0,0,3,3,0,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
796,WOODLANDS DR 72,13,1996,Y,N,N,N,N,N,WL,98,0,0,0,50,48,0,0,0,0,0,0,0,1.44349032128834,103.804379788846,NIL
796,YISHUN RING RD,13,1986,Y,N,N,N,N,N,YS,96,0,0,0,30,66,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
796A,WOODLANDS DR 72,5,1996,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44349032128834,103.804379788846,NIL
796A,YISHUN RING RD,4,1986,Y,N,N,Y,N,N,YS,10,0,0,7,3,0,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
797,WOODLANDS DR 72,13,1996,Y,N,N,Y,N,N,WL,72,0,0,0,0,0,72,0,0,0,0,0,0,1.44349032128834,103.804379788846,NIL
797,YISHUN RING RD,4,1986,Y,N,N,N,N,N,YS,24,0,0,24,0,0,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
798,WOODLANDS DR 72,13,1996,Y,N,N,N,N,N,WL,72,0,0,0,0,0,72,0,0,0,0,0,0,1.44349032128834,103.804379788846,NIL
798,YISHUN RING RD,13,1986,Y,N,N,Y,N,N,YS,96,0,0,0,30,66,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
799,WOODLANDS DR 60,2,2021,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4470300695077,103.799839531114,NIL
799,YISHUN RING RD,13,1986,Y,N,N,N,N,N,YS,72,0,0,0,24,48,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
799A,WOODLANDS DR 60,16,2021,Y,N,N,N,N,N,WL,116,0,0,58,58,0,0,0,0,0,0,0,0,1.4470300695077,103.799839531114,NIL
799B,WOODLANDS DR 60,16,2021,Y,Y,N,N,N,N,WL,56,0,0,14,42,0,0,0,0,0,0,0,0,1.4470300695077,103.799839531114,NIL
799C,WOODLANDS DR 60,1,2023,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4470300695077,103.799839531114,NIL
8,BEDOK STH AVE 2,14,1975,Y,N,N,N,N,N,BD,104,0,0,0,104,0,0,0,0,0,0,0,0,1.32238689442477,103.937406737315,NIL
8,BOON KENG RD,40,2011,Y,N,N,N,N,N,KWN,238,0,0,24,56,158,0,0,0,0,0,0,0,1.31298450085135,103.870430262585,380008
8,CANTONMENT CL,30,2000,Y,N,N,N,N,N,BM,145,0,0,29,87,29,0,0,0,0,0,0,0,1.27504499811273,103.840348414719,NIL
8,EMPRESS RD,14,1975,Y,Y,N,N,N,N,BT,186,0,0,180,0,6,0,0,0,0,0,0,0,1.31723647750202,103.806300040938,NIL
8,EUNOS CRES,2,1976,N,Y,N,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32152520135487,103.903634247689,NIL
8,FRENCH RD,20,1974,Y,N,N,N,N,N,KWN,304,0,0,0,0,0,0,0,0,304,0,0,0,1.30791630332717,103.861224671746,NIL
8,GHIM MOH RD,25,1976,Y,N,N,N,N,N,QT,96,0,0,0,0,96,0,0,0,0,0,0,0,1.31173606846921,103.787313002276,NIL
8,HAIG RD,13,1976,Y,N,N,N,N,N,GL,120,0,0,0,120,0,0,0,0,0,0,0,0,1.30944939175024,103.897746714795,NIL
8,HOLLAND AVE,22,1974,Y,Y,N,Y,N,N,QT,372,0,0,278,84,6,0,0,0,0,0,4,0,1.30911430690669,103.795140758955,NIL
8,JLN BATU,10,1963,Y,Y,N,N,N,N,KWN,95,0,93,0,1,0,0,0,0,0,1,0,0,1.30247303860472,103.88269904308,NIL
8,JLN RUMAH TINGGI,18,1983,Y,N,N,N,N,N,BM,102,0,0,0,34,68,0,0,0,0,0,0,0,1.28788347283405,103.809426018793,NIL
8,JLN KUKOH,18,1970,Y,Y,N,Y,N,N,CT,138,0,107,28,2,0,0,0,0,0,1,0,0,1.2882310152805,103.839934168065,161001
8,JLN BT HO SWEE,9,1962,Y,N,N,N,N,N,BM,72,0,0,72,0,0,0,0,0,0,0,0,0,1.28735319423286,103.829642132442,NIL
8,JOO SENG RD,18,1993,Y,N,N,Y,N,N,TP,69,0,0,0,0,57,12,0,0,0,0,0,0,1.33635709159867,103.881918499127,NIL
8,KIM TIAN PL,25,1983,Y,N,N,Y,N,N,BM,96,0,0,0,0,96,0,0,0,0,0,0,0,1.28281631596016,103.827508664373,NIL
8,LOR 7 TOA PAYOH,11,1969,Y,Y,N,N,N,N,TP,144,0,0,139,0,5,0,0,0,0,0,0,0,1.3374047176853,103.856374192398,NIL
8,LOR LEW LIAN,12,1977,Y,N,N,N,N,N,SGN,154,0,77,0,0,0,0,0,0,0,77,0,0,1.34999134006105,103.877215935613,NIL
8,MARINE TER,12,1974,Y,N,N,Y,N,N,MP,108,0,0,106,0,2,0,0,0,0,0,0,0,1.30437184984083,103.914041662117,440016
8,MARSILING DR,13,1975,Y,N,N,Y,N,N,WL,120,0,0,0,120,0,0,0,0,0,0,0,0,1.44235164045446,103.774943528093,NIL
8,NTH BRIDGE RD,16,1970,Y,N,N,Y,N,N,KWN,348,0,0,0,0,0,0,0,0,336,12,0,0,1.30369913052835,103.859625930086,198739
8,SELEGIE RD,10,1963,Y,Y,N,N,N,N,CT,108,0,7,96,4,0,0,0,0,0,1,0,0,1.30217805156799,103.850049781942,NIL
8,ST. GEORGE'S LANE,12,1981,Y,N,N,Y,N,N,KWN,131,0,0,108,22,1,0,0,0,0,0,0,0,1.32211971964107,103.860820092196,322004
8,TECK WHYE AVE,13,1977,Y,Y,N,Y,N,N,CCK,96,0,0,0,96,0,0,0,0,0,0,0,0,1.38132515030788,103.753694685231,NIL
8,TELOK BLANGAH CRES,10,1974,Y,Y,N,N,N,N,BM,66,0,0,65,0,1,0,0,0,0,0,0,0,1.27736813225761,103.818651524334,090011
8,TG PAGAR PLAZA,27,1979,Y,N,N,N,N,N,CT,96,0,0,0,96,0,0,0,0,0,0,0,0,1.27695445353467,103.843153928899,081007
8,TOH YI DR,4,1988,Y,N,N,N,N,N,BT,32,0,0,0,0,0,32,0,0,0,0,0,0,1.33831638203504,103.771651607123,NIL
8,UPP BOON KENG RD,6,2016,N,Y,N,Y,Y,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31298450085135,103.870430262585,380008
8A,BOON TIONG RD,21,2003,Y,N,N,N,N,N,BM,123,0,0,0,83,40,0,0,0,0,0,0,0,1.28645363808819,103.831309071763,NIL
8A,BOON KENG RD,1,2011,N,N,N,N,N,Y,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31547606723072,103.864442453627,NIL
8A,EMPRESS RD,5,1997,N,N,N,N,Y,N,BT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31723647750202,103.806300040938,NIL
8A,GHIM MOH RD,3,2005,N,N,N,N,Y,N,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31173606846921,103.787313002276,NIL
8A,HOLLAND AVE,1,2008,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30911430690669,103.795140758955,NIL
8A,JLN KUKOH,4,1999,N,N,N,N,Y,N,CT,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2882310152805,103.839934168065,161001
8A,TECK WHYE LANE,1,1997,N,N,N,Y,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37967876455409,103.752429704009,NIL
8A,UPP BOON KENG RD,28,2016,Y,N,N,N,N,N,KWN,270,0,0,81,162,27,0,0,0,0,0,0,0,1.31426821795111,103.871811927933,NIL
8B,BOON TIONG RD,21,2003,Y,N,N,N,N,N,BM,123,0,0,0,83,40,0,0,0,0,0,0,0,1.28645363808819,103.831309071763,NIL
8B,BOON KENG RD,1,2011,N,N,N,N,N,Y,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31547606723072,103.864442453627,NIL
8B,UPP BOON KENG RD,30,2016,Y,N,N,N,N,N,KWN,290,0,0,87,145,58,0,0,0,0,0,0,0,1.31426821795111,103.871811927933,NIL
8C,BOON TIONG RD,5,2003,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28645363808819,103.831309071763,NIL
8C,BOON KENG RD,6,2011,N,N,N,N,Y,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31547606723072,103.864442453627,NIL
8C,UPP BOON KENG RD,26,2016,Y,N,N,N,N,Y,KWN,248,0,69,0,124,25,0,0,30,0,0,0,0,1.31426821795111,103.871811927933,NIL
80,BEDOK NTH RD,14,1977,Y,N,N,N,N,N,BD,130,0,0,0,130,0,0,0,0,0,0,0,0,1.33060762647616,103.930375074275,NIL
80,CHAY YAN ST,5,1937,Y,N,N,N,N,N,BM,41,0,14,15,12,0,0,0,0,0,0,0,0,1.28249458743209,103.831004807306,NIL
80,CIRCUIT RD,2,2003,N,N,Y,N,N,N,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32606517030891,103.888432857776,NIL
80,LOR LIMAU,4,1990,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.324383638711,103.854629100941,NIL
80,LOR 4 TOA PAYOH,13,1994,Y,N,N,N,N,N,TP,75,0,0,0,51,24,0,0,0,0,0,0,0,1.33555942701321,103.850739841348,NIL
80,MARINE PARADE CTRL,2,1976,Y,Y,N,N,N,N,MP,3,0,0,3,0,0,0,0,0,0,0,0,0,1.30294013490112,103.907156903032,NIL
80,REDHILL LANE,2,1972,Y,Y,N,N,N,N,BM,4,0,0,0,0,0,0,0,0,0,0,4,0,1.28816432367238,103.81841009034,NIL
80,STRATHMORE AVE,23,1993,Y,N,N,N,N,N,QT,81,0,0,0,19,60,2,0,0,0,0,0,0,1.29397763050624,103.809263545465,NIL
80,TELOK BLANGAH ST 31,3,2011,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27518820856114,103.806741280436,NIL
80A,LOR 4 TOA PAYOH,13,1994,Y,Y,N,N,N,N,TP,72,0,0,0,48,24,0,0,0,0,0,0,0,1.33555942701321,103.850739841348,NIL
80A,TELOK BLANGAH ST 31,38,2011,Y,Y,N,N,N,N,BM,140,0,0,0,140,0,0,0,0,0,0,0,0,1.27518820856114,103.806741280436,NIL
80B,LOR 4 TOA PAYOH,13,1994,Y,Y,N,N,N,N,TP,72,0,0,0,48,24,0,0,0,0,0,0,0,1.33555942701321,103.850739841348,NIL
80B,TELOK BLANGAH ST 31,18,2011,Y,N,N,Y,N,N,BM,120,0,18,30,0,0,0,0,72,0,0,0,0,1.27518820856114,103.806741280436,NIL
80C,TELOK BLANGAH ST 31,38,2011,Y,N,N,N,N,N,BM,139,0,0,68,70,0,1,0,0,0,0,0,0,1.27518820856114,103.806741280436,NIL
80D,TELOK BLANGAH ST 31,1,2012,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27518820856114,103.806741280436,NIL
800,YISHUN RING RD,13,1986,Y,N,N,N,N,N,YS,120,0,0,0,120,0,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
801,FRENCH RD,12,1978,Y,Y,N,N,N,N,KWN,88,0,0,86,0,2,0,0,0,0,0,0,0,1.30791630332717,103.861224671746,NIL
801,KEAT HONG CL,7,2016,N,N,N,Y,Y,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37504489335056,103.743531443413,680801
801,TAMPINES AVE 4,4,1983,Y,Y,N,N,N,N,TAP,32,0,0,28,4,0,0,0,0,0,0,0,0,1.35173059986541,103.942149516429,NIL
801,WEST COAST CRES,5,2023,N,Y,N,Y,Y,Y,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29865764095651,103.765362023276,NIL
801,WOODLANDS ST 81,9,1986,Y,N,N,Y,N,N,WL,100,0,0,0,60,40,0,0,0,0,0,0,0,1.44143291113618,103.789204882899,NIL
801,YISHUN RING RD,4,1985,Y,N,N,N,N,N,YS,32,0,0,24,8,0,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
801A,KEAT HONG CL,13,2016,Y,N,N,Y,N,N,CCK,96,0,0,36,24,36,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
801A,WEST COAST CRES,32,2023,Y,N,N,N,N,N,CL,198,0,20,91,59,28,0,0,0,0,0,0,0,1.29865764095651,103.765362023276,NIL
801B,KEAT HONG CL,13,2016,Y,N,N,Y,N,N,CCK,96,0,0,36,24,36,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
801B,WEST COAST CRES,32,2023,Y,N,N,N,N,N,CL,197,0,20,90,59,28,0,0,0,0,0,0,0,1.29865764095651,103.765362023276,NIL
801C,KEAT HONG CL,13,2016,Y,N,N,N,N,N,CCK,96,0,0,24,72,0,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
801C,WEST COAST CRES,32,2023,Y,N,N,N,N,N,CL,302,0,0,116,124,62,0,0,0,0,0,0,0,1.29865764095651,103.765362023276,NIL
801D,KEAT HONG CL,13,2016,Y,N,N,N,N,N,CCK,72,0,0,0,24,48,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
802,FRENCH RD,4,1978,Y,Y,N,N,N,N,KWN,10,0,0,9,0,0,0,0,0,0,0,1,0,1.30791630332717,103.861224671746,NIL
802,TAMPINES AVE 4,4,1983,Y,Y,N,N,N,N,TAP,27,0,0,22,5,0,0,0,0,0,0,0,0,1.35173059986541,103.942149516429,NIL
802,WOODLANDS ST 81,9,1986,Y,N,N,N,N,N,WL,100,0,0,0,60,40,0,0,0,0,0,0,0,1.44143291113618,103.789204882899,NIL
802,YISHUN RING RD,12,1986,Y,N,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
802A,KEAT HONG CL,14,2016,Y,N,N,N,N,N,CCK,130,0,0,26,52,52,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
802B,KEAT HONG CL,13,2016,Y,N,N,N,N,N,CCK,96,0,0,0,60,36,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
802C,KEAT HONG CL,13,2016,Y,N,N,N,N,N,CCK,96,0,0,24,72,0,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
803,CHAI CHEE RD,15,1992,Y,N,N,N,N,N,BD,80,0,0,0,0,80,0,0,0,0,0,0,0,1.32544997410018,103.923228051521,NIL
803,KEAT HONG CL,1,2016,N,Y,N,N,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
803,KING GEORGE'S AVE,3,1980,N,Y,N,Y,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30827683647697,103.860070008008,NIL
803,TAMPINES AVE 4,9,1983,Y,Y,N,Y,N,N,TAP,140,0,0,104,32,2,2,0,0,0,0,0,0,1.35173059986541,103.942149516429,NIL
803,WOODLANDS ST 81,12,1985,Y,N,N,N,N,N,WL,60,0,0,6,4,0,50,0,0,0,0,0,0,1.44143291113618,103.789204882899,NIL
803,YISHUN RING RD,12,1986,Y,Y,N,N,N,N,YS,110,0,0,66,44,0,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
803A,KEAT HONG CL,14,2015,Y,N,N,Y,N,N,CCK,113,0,0,26,87,0,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
803B,KEAT HONG CL,15,2015,Y,Y,N,N,N,N,CCK,124,0,0,28,96,0,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
803C,KEAT HONG CL,16,2016,Y,N,N,N,N,N,CCK,88,0,0,0,58,30,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
803D,KEAT HONG CL,17,2016,Y,N,N,N,N,N,CCK,94,0,0,0,62,32,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
804,CHAI CHEE RD,15,1992,Y,N,N,N,N,N,BD,80,0,0,0,0,80,0,0,0,0,0,0,0,1.32544997410018,103.923228051521,NIL
804,HOUGANG CTRL,3,1986,Y,Y,N,N,N,N,HG,14,0,0,12,2,0,0,0,0,0,0,0,0,1.37311063009805,103.885636629182,530681
804,KEAT HONG CL,1,2016,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
804,KING GEORGE'S AVE,14,1980,Y,N,N,N,N,N,KWN,131,0,0,130,0,1,0,0,0,0,0,0,0,1.30827683647697,103.860070008008,NIL
804,TAMPINES AVE 4,12,1983,Y,N,N,Y,N,N,TAP,88,0,0,0,12,76,0,0,0,0,0,0,0,1.35173059986541,103.942149516429,NIL
804,WOODLANDS ST 81,11,1986,Y,N,N,Y,N,N,WL,80,0,0,0,0,0,80,0,0,0,0,0,0,1.44143291113618,103.789204882899,NIL
804,YISHUN RING RD,13,1986,Y,N,N,Y,N,N,YS,148,0,0,0,88,60,0,0,0,0,0,0,0,1.42612719073754,103.832079231115,NIL
804A,KEAT HONG CL,14,2015,Y,N,N,N,N,N,CCK,115,0,0,26,89,0,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
804B,KEAT HONG CL,16,2015,Y,Y,N,N,N,N,CCK,132,0,0,0,42,90,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
805,CHAI CHEE RD,15,1992,Y,N,N,N,N,N,BD,80,0,0,0,0,80,0,0,0,0,0,0,0,1.32544997410018,103.923228051521,NIL
805,HOUGANG CTRL,5,1987,N,Y,N,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37311063009805,103.885636629182,530681
805,KEAT HONG CL,3,2015,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37446528225639,103.742621220286,NIL
805,KING GEORGE'S AVE,14,1980,Y,N,N,N,N,N,KWN,176,0,49,0,0,0,0,0,0,0,127,0,0,1.30827683647697,103.860070008008,NIL
805,TAMPINES AVE 4,12,1983,Y,Y,N,N,N,N,TAP,88,0,0,0,88,0,0,0,0,0,0,0,0,1.35173059986541,103.942149516429,NIL
805,WOODLANDS ST 81,12,1986,Y,N,N,N,N,N,WL,60,0,0,6,4,0,50,0,0,0,0,0,0,1.44143291113618,103.789204882899,NIL
